artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Beautiful Eulogy,7u6Toa9cu2zjqGk44u5hch,Anchor - Instrumental,0.124,0.332,336000,0.51,0.843,6,0.121,-9.015,1,0.0454,74.422,1,0.0987,17
Jun Miyake,66Echtcqf7G4Z0kmhBNvAK,Pontual,0.589,0.585,212747,0.41,0.787,7,0.132,-14.540999999999999,0,0.0598,120.00200000000001,4,0.233,18
Little Glee Monster,3qhJpFlFo0aa03Gh5eYfyB,Jupiter,0.635,0.359,299453,0.207,0.0,1,0.20800000000000002,-7.308,1,0.036000000000000004,169.757,4,0.276,28
Destino,7zTOya5t3RDgAXU45m7iy2,Pink Skies,0.499,0.677,210705,0.29600000000000004,0.28300000000000003,0,0.111,-13.61,0,0.0361,118.064,4,0.18600000000000003,7
Hugo Wolf,6KSEOqfLAn4IRddyRVPdcS,Mörike Lieder: 7. Das verlassene Mägdlein,0.978,0.39,173960,0.00476,3.6000000000000003e-06,9,0.0591,-28.997,0,0.0475,129.709,3,0.038,11
Milli Major,4Pe2cCFoQVgzIeCkqeTDUB,Gassed In The Room,0.242,0.856,216790,0.606,0.0,11,0.369,-6.164,0,0.43700000000000006,133.97299999999998,4,0.53,21
Ludwig van Beethoven,38iprL4Z4wiAFib0FcFkP8,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: III. Menuetto, Allegretto",0.995,0.285,216000,0.0503,0.872,8,0.126,-23.855999999999998,1,0.0463,168.391,3,0.25,5
the 4onthefloor,08blEaBbJQvRyzVZxiN3I2,On Tuesdays - Live at the Triple Rock,0.0036200000000000004,0.522,219658,0.419,0.0403,7,0.735,-12.994000000000002,1,0.0395,132.898,4,0.23,6
Jamie Cain,6GgmeVikudUM4xgBJP28V2,Levitate,0.13,0.617,298103,0.6629999999999999,0.0,8,0.659,-4.938,1,0.0618,87.035,4,0.49700000000000005,0
Jamie Cain,1qysj5DTrNRWde3JhBGsAJ,Alone,0.875,0.35,294600,0.363,1.3500000000000001e-05,6,0.0973,-6.984,0,0.0296,149.757,4,0.214,0
El Sica,6H5j7EjicDm65vsq5r81Qb,Ninguno Esta Aqui,0.267,0.607,193659,0.8909999999999999,0.0,8,0.0951,-3.48,1,0.442,149.744,4,0.47700000000000004,0
Axis,4Frhiut9jEiqMy7ukGcGF8,Ringside - A.S.R Remix,0.0248,0.6940000000000001,433181,0.8320000000000001,0.894,8,0.387,-7.959,0,0.0471,123.00299999999999,4,0.737,0
Lil Yase,6TBP30jP8jTjXfAD4mFsu5,GunPlay (feat. J. Stalin),0.223,0.7340000000000001,192000,0.609,0.0,9,0.0787,-9.355,1,0.126,95.0,4,0.23600000000000002,12
Xavier Dunn,5x71EsD957oTXCgSBkTZqb,Isic Tutor - Black Summer Remix,0.391,0.478,280167,0.846,1.44e-06,0,0.109,-3.2680000000000002,0,0.11900000000000001,89.958,4,0.49,28
CARRINGTON CASH,7LUOzFOPm3Uovc2YzfvCpq,NOT IMPORTANT,0.24,0.941,230015,0.242,2.49e-05,1,0.106,-14.724,1,0.322,105.03299999999999,4,0.16399999999999998,8
Romix,31cFxdkKuToCj8EH2F4qzt,Haruka Mirai,0.000308,0.34299999999999997,176538,0.976,0.0,1,0.0998,-2.64,0,0.168,181.86700000000002,4,0.645,35
Binaural Beats Sleep,5hQCZdEipNWHMOEvHl0rcc,Space Music for Deep Sleep,0.47200000000000003,0.17600000000000002,90000,0.389,0.92,7,0.114,-26.318,0,0.0454,132.236,3,0.0527,16
Teasley,1IZmZpdRkntHRmo4fX1K7v,Way Back,0.00775,0.691,199191,0.755,6.440000000000001e-05,10,0.10099999999999999,-6.75,1,0.035,97.993,4,0.491,7
BoA,05pDPPkm6n6dDsWQj6VKDR,Only One - Unchained Ver.,0.32,0.657,210013,0.8540000000000001,0.0,7,0.23,-5.444,1,0.0444,90.025,4,0.972,18
TAEYANG,7uuj4R8j7LTRH1c0XZ932X,WAKE ME UP - KR Ver. [BIGBANG JAPAN DOME TOUR 2017 -LAST DANCE-],0.0744,0.478,203880,0.649,0.0,10,0.93,-5.385,1,0.0318,77.979,4,0.17300000000000001,24
범키,1c4HjiKPPvfaspGlPe7e4w,When I Saw You,0.358,0.564,176009,0.522,0.0,7,0.293,-6.641,1,0.0343,84.95100000000001,4,0.21,40
Fara Effect,6hcu8wBTAq7B23tmbJOurx,The Destiny Of Sam-jang,0.955,0.231,149062,0.259,0.307,0,0.13,-11.397,0,0.0345,64.156,4,0.10099999999999999,32
Vic Rowdy,4B72NHxd47KG21bJakSjmn,Crookouston,0.0325,0.48100000000000004,231340,0.665,0.0,6,0.18600000000000003,-7.301,0,0.315,111.993,5,0.309,0
Lata Mangeshkar,03FprOEWxZv5KIdrHHtAD5,"Bahon Mein Chale Aao (From ""Anamika"")",0.8,0.48200000000000004,241667,0.212,1.51e-06,6,0.159,-16.491,1,0.0353,72.749,4,0.615,13
The Boat Drunks,7mhJOxdf8FGcgCEClF5H0Y,Hey Baby Hey,0.625,0.75,291907,0.675,0.0102,2,0.0768,-5.196000000000001,1,0.03,96.042,4,0.643,6
Luniz,3msWXC3iD1YTFZXhuvmJRV,You Are Not What You Think You Are,0.0874,0.64,226000,0.64,0.0,11,0.682,-8.99,0,0.467,95.25399999999999,4,0.349,17
Benny S,5MmDvwNCIb9AlsrvhKXP3L,Keep It Together,0.0506,0.603,168354,0.7390000000000001,0.0,11,0.131,-5.025,0,0.35600000000000004,180.014,4,0.355,0
soho,7fJ1v1CninD1DsfNVbs4HU,At Peace,0.963,0.809,120000,0.304,0.898,4,0.10800000000000001,-12.764000000000001,1,0.218,79.971,4,0.527,32
Mev_n,6E8Vl60QN6hB129m6dWzR3,White Grape,0.586,0.8440000000000001,85656,0.27899999999999997,0.0,7,0.218,-18.4,1,0.581,90.119,4,0.727,0
Abtlastnite,6F7HK8cVJo637DNj8YPE2Q,Drink More Water,0.565,0.716,177136,0.74,0.10400000000000001,6,0.25,-7.85,1,0.289,129.885,4,0.5,0
Devil in the Details,3ApccKvWrBdgVcXBIXVV9Y,"Hello, Depression",0.000162,0.478,191661,0.945,0.0,2,0.342,-4.301,1,0.12300000000000001,134.05,4,0.45799999999999996,14
J.F. The Force,6JDat4WdE6Fr4XMnr2NHNx,Don't Shoot,0.10099999999999999,0.8809999999999999,281731,0.575,0.0,1,0.514,-9.439,1,0.441,121.051,4,0.131,13
Rah-C,4XCB1kgtZF2LNwyXNKbdQs,Rooftop,0.391,0.7390000000000001,169412,0.657,1.23e-05,2,0.102,-8.162,1,0.35600000000000004,84.964,4,0.36,21
Amaia Romero,6twcrte6VIOBntlPeNk9nw,Love On The Brain,0.494,0.584,164128,0.444,0.0,4,0.14800000000000002,-8.362,0,0.0381,171.993,3,0.423,52
Afro Bros,3YnmdlNmDiI8A3M7ZJLFKh,So Much Love,0.23600000000000002,0.716,151960,0.6990000000000001,6.38e-06,4,0.26,-2.9619999999999997,0,0.14,89.97200000000001,4,0.35200000000000004,22
Kelly Cardenas,4Cm3E9DN3ZsJesSB2x2ina,Entre beso y beso,0.122,0.769,188493,0.7809999999999999,0.0,0,0.21,-6.122000000000001,1,0.0383,137.997,4,0.883,26
Eyeless Silas,2q2yznnXm2KbjchmA4uaDj,H O M E L E S S,0.302,0.626,226081,0.632,0.0,6,0.0917,-8.382,1,0.284,78.609,4,0.5670000000000001,0
Dear Rouge,6V5iwLnoGcSaoanQBv6pcB,Wicked Thing,0.0113,0.303,279333,0.733,0.0016699999999999998,9,0.08800000000000001,-5.975,0,0.044000000000000004,117.97,4,0.124,31
Andy Sherman,1KlXQvrQJ66IMN3CXAHXgM,Don Dadda,0.00412,0.722,220313,0.866,0.754,8,0.102,-5.151,1,0.054000000000000006,128.009,4,0.43200000000000005,28
La Kikada,571U5kPpRNcIHnKdxMDtKj,Kelokeke,0.152,0.83,173640,0.818,0.00011899999999999999,10,0.111,-9.427999999999999,0,0.0538,103.096,4,0.836,30
Wang Lu,7vj9Rur6URu4sY5JoLGHP0,Backstory (Live),0.9520000000000001,0.255,442787,0.21600000000000003,0.368,11,0.156,-15.567,0,0.0395,166.838,4,0.0696,0
SD,7j12dM6utXuiRvVZkbDECS,Pay Attention,0.0375,0.8390000000000001,206173,0.364,0.0,2,0.109,-10.248,1,0.25,131.97299999999998,4,0.298,20
Melted,7lc2wcJzKCyIsQNGfISMSc,I Always Land Straight on My Face,0.0102,0.20199999999999999,162280,0.867,0.0236,1,0.384,-5.542999999999999,1,0.0679,104.2,4,0.302,11
Masaki Suda,7ejMg5qYeZbikO3a4u3kZ2,Mitakotomonaikeshiki,0.000352,0.435,221693,0.912,0.0,2,0.278,-2.734,1,0.0486,90.546,4,0.62,34
Motia,1tCsZgAiByZCM6rEoGKl2x,Flying Squirrel,0.85,0.34700000000000003,91051,0.36200000000000004,0.89,0,0.16,-13.892000000000001,1,0.038,124.61,3,0.564,31
Estilo Sierra,0qNESmEoRrUMwXbYbcU0Xu,Desde Que Llegaste,0.47700000000000004,0.736,246256,0.465,3.12e-05,9,0.212,-8.032,1,0.0401,79.96300000000001,4,0.8490000000000001,24
Giovanni Tornambene,1SjwvES0mBSvpEkNz9AF72,Simple Paths,0.82,0.62,197185,0.231,5.14e-05,10,0.385,-17.113,0,0.0426,104.391,4,0.163,11
London Philharmonic Orchestra,5cyN2u1z1ql1kHC7nkwOqO,Venus,0.971,0.068,203427,0.084,0.9329999999999999,5,0.138,-24.506999999999998,1,0.039,72.611,4,0.0273,15
Frànçois & The Atlas Mountains,5oDNfTnNClOyD40Nu6iFQG,Royan,0.647,0.32299999999999995,253170,0.311,0.0,6,0.0978,-10.532,0,0.027999999999999997,137.52,4,0.0749,33
The Dibasic,1mBEsGQOEnxh1nTixK6muj,Don't Look to Me,0.0012699999999999999,0.5589999999999999,239308,0.8420000000000001,0.7120000000000001,0,0.5529999999999999,-7.449,1,0.0387,146.32299999999998,4,0.521,0
Mountain Natives,16d6XkNp6mZceBVHQ14W7G,Little Strand of Moon,0.848,0.47600000000000003,94897,0.172,0.0,9,0.0981,-10.597999999999999,1,0.0382,104.37100000000001,4,0.494,2
Manny Montes,1Xew1LmbVNXxeNLGF2Hcbo,Champion - Remix (feat. Ivan 2filoz & Lara Street Prophet),0.174,0.6729999999999999,276706,0.7390000000000001,0.0,10,0.594,-5.874,0,0.297,169.89,4,0.591,13
Jennifer Warnes,4JoezGjQsJJEstFLQ9bTAd,Just Breathe,0.88,0.444,233827,0.19399999999999998,1.06e-05,7,0.0903,-12.888,1,0.031,100.095,4,0.426,10
Zachary Knowles,38X2IvvK4nuV8ei2oiJDbc,under the lights,0.735,0.727,278926,0.42100000000000004,0.00043,6,0.0899,-11.512,0,0.0279,120.999,4,0.21100000000000002,1
Reza J,1LWXsYgRfLnWpMMcRxDwxk,if only (feat. suggy),0.57,0.762,193500,0.361,0.0,8,0.364,-10.345999999999998,0,0.509,80.021,4,0.619,0
Primera Generacion,1hQS3xdtCnjeufbGiIvHpc,El Afro,0.6970000000000001,0.638,183014,0.609,2.84e-06,7,0.21100000000000002,-5.9910000000000005,0,0.0485,119.781,3,0.84,23
Tyler Boone,2OZoJJAqTeA2oGHQyqLlhw,When I Was Young (Live in Nashville),0.0012,0.415,213304,0.843,0.0912,0,0.708,-5.218999999999999,1,0.0822,146.113,4,0.48,6
Dodge & Fuski,3tQXL0VwH6ed0TkUAMyxn9,Silence Is Golden,0.006220000000000001,0.47,135017,0.008620000000000001,0.00366,1,0.0661,-35.991,1,0.0877,46.975,4,0.0656,14
Jocie Kok,522Rx9sst8okLatzHMlOaj,畫一道彩虹(電影《戲曲總動員》主題曲),0.758,0.46,278443,0.449,0.0,10,0.102,-5.997000000000001,1,0.0272,81.72399999999999,4,0.287,28
The Tillers,75YngHwaLCzBA1OwUsqKHO,Revolution Row,0.545,0.48700000000000004,198533,0.752,0.0,4,0.311,-5.107,0,0.0284,99.65299999999999,4,0.895,13
Jahmothe,1HEKetDDKwbKQXZZOgRuw3,Tripping,0.0106,0.602,158639,0.8490000000000001,0.00485,9,0.187,-8.506,0,0.0474,128.014,4,0.581,0
Armin van Buuren,6NYyqh6q0wkOhd45CK8UCX,A State Of Trance (ASOT 854) - Intro,0.00535,0.316,31375,0.882,0.0,11,0.408,-10.401,0,0.139,135.89600000000002,1,0.25,7
Hollywood Burns,6V4hFx9LFVXf9GV4DpvRKd,Black Saucers,8.900000000000001e-06,0.428,203480,0.924,0.136,7,0.18899999999999997,-3.755,1,0.0492,141.019,4,0.4,30
Armin van Buuren,7M2ZDOSSsRzqRATJJQlrnn,"A State Of Trance (ASOT 854) - Interview with Cold Blue, Pt. 2",0.273,0.605,39313,0.48700000000000004,0.0,0,0.597,-11.395,1,0.423,125.696,4,0.643,6
Armin van Buuren,35SIjRzNlJJefNZ5DT3fYO,"A State Of Trance (ASOT 854) - Track Recap, Pt. 3",0.23,0.541,31375,0.606,0.0,11,0.754,-10.292,1,0.32,62.071999999999996,5,0.835,7
Michael Constantino,1KsU1S1te5zwnHIw3xbGVg,Too Good at Goodbyes (Medley),0.6829999999999999,0.5660000000000001,222000,0.527,0.0,5,0.10300000000000001,-3.522,1,0.0324,91.962,4,0.374,16
Amine Maxwell,1qRqhU8s2IP5gh5yhC0wDD,Empathy (ASOT 854),0.000259,0.39299999999999996,166945,0.8290000000000001,0.9329999999999999,9,0.612,-11.47,0,0.0708,137.937,4,0.0405,10
Treezy,32qMkdyxrmAOeozWSwKN4U,With You,0.000239,0.6990000000000001,238707,0.597,0.0297,0,0.10300000000000001,-9.847000000000001,1,0.242,140.102,4,0.38299999999999995,0
Jaloo,1N3QePYTDbalG1MoiA9WA3,Say Goodbye,0.278,0.733,246000,0.523,0.0,7,0.141,-5.062,1,0.0481,139.997,4,0.45899999999999996,46
EBEN,7FlVruXHLIuFV99JVELeQ3,Drop It,0.0122,0.634,172661,0.93,0.01,4,0.159,-6.819,1,0.222,155.019,4,0.53,26
Heru9,5kytflrkhAfznbIMSG3HmG,Driving Me Wild,0.48200000000000004,0.792,263288,0.326,3.48e-05,3,0.114,-16.788,1,0.316,124.035,4,0.32799999999999996,0
Los Titanes de la Salsa,7J4AxUGfwn18fi3WVgFqrA,Mi Cuerpo No Esta Hecho de Metal,0.612,0.65,279616,0.645,2.17e-05,5,0.138,-12.955,0,0.0621,167.49900000000002,4,0.929,40
The Killers,0QuuDvOB9fZ49pZ2cIdEdw,The Man,0.0798,0.604,248400,0.89,2.04e-06,6,0.0816,-6.1129999999999995,0,0.0938,106.02600000000001,4,0.537,29
John Martyn,5U9WyR2sVwE2OjO7v3b5YD,Fairy Tale Lullaby,0.821,0.552,169973,0.284,3.72e-06,7,0.113,-10.963,1,0.0361,120.245,4,0.6509999999999999,21
Little River Band,0hg4znUygbKaP6uhSx8n6m,Lonesome Loser - Remastered,0.0958,0.46299999999999997,236827,0.499,0.0,0,0.305,-9.722000000000001,1,0.0251,109.815,4,0.44299999999999995,24
Selena,6pEcj8cuZ5LpkxAMxFXQTX,Dreaming Of You,0.315,0.617,314907,0.455,8.18e-05,0,0.0507,-10.800999999999998,0,0.0295,82.89399999999999,4,0.19699999999999998,15
Mickelson,5EflpfQEC69XQ04qiLrHTk,No Such Luck,0.0637,0.435,216333,0.8140000000000001,3.19e-06,11,0.405,-7.486000000000001,1,0.0618,168.06400000000002,4,0.574,0
RichaadEB,1H3oxJPErOfAc3vi85sXmg,Miami Disco,4.46e-06,0.45399999999999996,267125,0.948,0.889,1,0.0998,-4.773,1,0.0502,120.02799999999999,4,0.773,18
Jessica Lauren,4m3xJrO9n1cB2fLibUjsW9,Kofi Nomad - Radio Edit,0.303,0.682,331813,0.397,0.8390000000000001,5,0.12,-14.915,0,0.047,171.83,4,0.72,16
Dennis Sheperd,2TNk3ngLv8yQA1WzlmSGoL,Amigos,0.0009630000000000001,0.47100000000000003,234462,0.907,0.9620000000000001,2,0.353,-7.147,0,0.0687,129.991,4,0.14,17
2 Mello,6SKRduI4gZm6UdVFPlZGBI,You Like That,0.00021099999999999998,0.7440000000000001,72893,0.767,0.934,6,0.33399999999999996,-7.372999999999999,1,0.038,112.025,4,0.879,18
Patrick & Ben,6ANfACe3I9Y5ryKxIqj374,Jesus Is My Homie (Live),0.792,0.311,133388,0.9670000000000001,2.94e-06,5,0.9490000000000001,-2.685,1,0.14400000000000002,113.564,4,0.55,6
The Rock Music,1BgCTpKTVd41wCPXgz4Rxk,Good To Me,0.672,0.327,202013,0.586,0.0107,2,0.14300000000000002,-11.290999999999999,1,0.0468,185.102,4,0.196,9
Big Sam's Funky Nation,02VgCoyXwB8gZ2IRbIrO9P,Buzzin',0.168,0.831,183436,0.758,0.00037,6,0.293,-5.426,0,0.0708,111.984,4,0.856,0
Jah Just Aim High,3Q1Tg4u9nAGrxpVxCOp5ga,Minute Maid,0.319,0.7490000000000001,199523,0.619,2.86e-06,0,0.114,-7.513999999999999,1,0.0512,135.012,4,0.532,1
Anddy Caicedo,36Y9wjwnLdQfSURgD2v5c8,Amor Bonito - Versión Salsa,0.14300000000000002,0.62,200462,0.85,6.79e-06,5,0.122,-4.533,1,0.0676,194.88400000000001,4,0.6709999999999999,34
Glee Cast,5idCdwOfdbEBH4CXvrwbMK,"Buenos Aires - From ""Evita""",0.027999999999999997,0.7070000000000001,190093,0.93,0.0,1,0.136,-5.369,0,0.0643,122.96,4,0.682,12
Andrew Lloyd Webber,3iXtiRaHunmVr26EpkPUA1,"Think Of Me - From ""The Phantom Of The Opera"" Motion Picture",0.948,0.325,219480,0.222,0.0,3,0.10300000000000001,-12.889000000000001,1,0.0368,87.525,4,0.325,24
Danheim,0TGcJ8WLb8HXvTjbdtdLDG,Vølven,0.618,0.645,191684,0.348,0.7959999999999999,2,0.0926,-21.46,1,0.0553,107.98700000000001,4,0.0612,35
Alexis y Fido,1FZV0q3kvl9uVk5OOfd85Q,Salvaje,0.175,0.807,239613,0.848,0.000268,6,0.325,-4.823,0,0.0664,90.006,4,0.6659999999999999,26
구스범스,5ptDu5L1apIAIsPImYSPMd,HIT ME UP (feat. Sik-K),0.34600000000000003,0.753,233125,0.768,0.0,1,0.107,-2.615,0,0.183,150.05100000000002,4,0.795,19
Perfume,1nUPo5ah0VsnBQSRGVMLI4,Mugenmirai - Instrumental,0.524,0.611,223040,0.87,0.8759999999999999,5,0.105,-5.235,1,0.0481,160.012,4,0.40399999999999997,14
Jack Falk Project,5nVSN9CYlsvy3NEJMIA3r3,Hwy 92,0.000762,0.532,232591,0.526,0.6890000000000001,9,0.153,-12.882,1,0.0332,134.472,4,0.368,15
Sparrow Sleeps,4UdIQb2F7g4k5SMa4qywsQ,The Plan (Fuck Jobs),0.5920000000000001,0.5920000000000001,320615,0.18100000000000002,0.0421,0,0.0724,-15.427,1,0.0357,139.995,4,0.124,18
Prison Pods,6yDmHH3w3ICBUeLybWjn89,Underneath,0.000749,0.37200000000000005,94902,0.866,0.6920000000000001,10,0.243,-11.622,0,0.0616,77.656,4,0.402,0
Kara Marni,0bQHKi4MokTyfbyDhEdwhE,Curve - Acoustic,0.841,0.767,169562,0.27699999999999997,0.0,9,0.155,-10.504000000000001,0,0.0581,109.973,4,0.627,11
Auri,4o1s5p8NcgNjWn5NG3DuDM,See,0.0166,0.491,311133,0.6509999999999999,0.109,2,0.149,-10.699000000000002,1,0.031,131.97299999999998,4,0.341,21
Mitchy Slick,7Ayyb2U4lcjF5p41vnGZN8,OG Triggeration (feat. Eddie MMack),0.154,0.67,253118,0.579,0.0,2,0.213,-8.343,1,0.177,87.0,4,0.429,14
Armoo,6YKLP25HFHXzOpL5qnaFTT,Lambo,0.281,0.9259999999999999,150250,0.556,9.09e-05,5,0.196,-7.817,1,0.28300000000000003,103.95,4,0.573,55
ASIAN KUNG-FU GENERATION,6Yho0Bna89IUMTTutl3xWs,Entrance,4.270000000000001e-05,0.292,239693,0.782,7.26e-05,0,0.223,-5.749,1,0.0521,182.555,4,0.44299999999999995,28
Of The Trees,6NiPS3cgJkx3To2GDVxbl8,"Our Hero Returns, Pt. 1",0.0373,0.706,167345,0.635,0.436,6,0.156,-4.978,1,0.142,169.958,4,0.317,18
CalebForever,4F6rlZa8YvE2J7PEZU6D0o,Father Forgive Me,0.762,0.524,193187,0.214,1.23e-05,2,0.114,-17.704,0,0.316,99.227,4,0.319,30
"You, Me, And Everyone We Know",2UnAWT78uxTJeDhW1Fxho0,Dirty Laundry,0.0102,0.534,228067,0.871,0.0,1,0.0602,-3.5810000000000004,1,0.0476,155.114,4,0.757,21
Eufeion,2ZpKdUHHypPGOwZ05dNB7d,Never Let You Go - Radio Edit,0.009940000000000001,0.45299999999999996,205719,0.9670000000000001,0.0045,5,0.14300000000000002,-2.8789999999999996,1,0.0901,175.072,4,0.41700000000000004,27
Los Varones de Culiacan,6KUabTtyOwB8EpUaKkzP1Z,Labor de la Sierra,0.46299999999999997,0.8809999999999999,196480,0.698,0.0,2,0.0681,-5.428999999999999,1,0.0549,110.02,3,0.728,24
Irie Kingz,3mjWMHr47EbkXmnCcM8j1e,Moonlight,0.0054399999999999995,0.706,160627,0.703,1.49e-05,5,0.115,-6.162000000000001,0,0.033,128.025,4,0.306,24
Luke Marzec,2JpsASZDGbUs9HLvnVt9GU,Say One More Time,0.375,0.615,318369,0.162,0.21899999999999997,9,0.10400000000000001,-16.955,0,0.0308,104.926,4,0.16399999999999998,0
Los Rayos De Oaxaca,12QJFEdEL2oIxA1E18BJP2,Chilena Triste,0.00329,0.609,231077,0.87,0.846,1,0.336,-4.8839999999999995,0,0.0348,145.387,3,0.858,15
Pablo Plugg,6hmDZ3h2hh6QqO52BqDpOB,Ain't the Only One,0.0822,0.759,283977,0.396,0.845,1,0.0919,-9.818999999999999,1,0.27899999999999997,175.768,4,0.161,22
Flavour,5CVM2b4ImK3AOYVPVyru0P,Most High,0.321,0.7040000000000001,240653,0.579,3.41e-06,9,0.0816,-6.682,1,0.032,97.27600000000001,5,0.6629999999999999,25
Danheim,2zeyu38rAhUPHqssssuTlb,Fjolsvin,0.846,0.639,221925,0.32799999999999996,0.84,0,0.12,-19.627,1,0.0637,96.99,4,0.0326,35
Jo Goes Hunting,0cKDtqcsJHNVmvqLFtmClC,Confusion,0.0142,0.363,220610,0.755,0.00107,1,0.285,-5.968999999999999,0,0.0546,160.141,4,0.455,4
Southern Justis,1UB3FgMMYq5PPr6RRmVcbf,Beer Wears Off,0.0318,0.48700000000000004,209373,0.8340000000000001,5.12e-06,9,0.113,-6.281000000000001,1,0.0678,175.981,4,0.565,12
DC Kash,0D8lAfDa9yjGeLLsAPIQ1T,Disloyal,0.0227,0.605,160056,0.38,0.226,8,0.106,-15.364,1,0.193,150.034,4,0.233,0
DVBBS,5NgZmOcoi1NYQPDtn1WzvV,Make It Last,0.0251,0.552,218767,0.7709999999999999,1.54e-06,9,0.322,-3.721,0,0.0335,140.062,4,0.156,17
The Teeta,6m1XBFIpjwla0KbgiV0oBq,Wednesday (Convertibles),0.06,0.773,100990,0.318,0.00671,1,0.107,-9.774,1,0.24600000000000002,133.004,4,0.218,5
Ashdown,2E4sD9RgagxGZTbJLDdlLt,Can You Tell (Just Because Remix),0.7020000000000001,0.381,256000,0.615,0.00109,8,0.111,-5.587000000000001,1,0.0358,119.882,4,0.204,7
Oscat,06PWDDHMDH9NPj6Q82TKSf,My Feeling,0.00125,0.518,160576,0.997,0.914,11,0.594,-4.388,0,0.146,128.045,4,0.315,1
dné,3OlSAkQuoeSeu0D0tzSTVY,Plants,0.996,0.562,54000,0.0002,0.0829,4,0.10099999999999999,-20.029,1,0.365,84.596,1,0.0,17
"Peter, Paul and Mary",5yjq5EHyQl4HJVPFOK6XIc,Where Have All the Flowers Gone - Remastered,0.972,0.525,233625,0.11,0.33,7,0.106,-17.768,0,0.0353,118.427,4,0.364,20
DKA,3pOnHAYb1tVph00MLsiNmI,Reborn,0.00318,0.795,519390,0.544,0.898,11,0.0984,-13.342,0,0.0539,123.995,4,0.0362,6
4Keus,61fB94gtuRAxcr6E8WUeCH,Hood,0.813,0.677,204000,0.551,0.0,10,0.109,-8.611,0,0.282,160.10299999999998,4,0.507,0
The Belles,61nFzPmrhCiEs3uoIgm4SH,Same Thing,0.027000000000000003,0.535,193409,0.828,0.0,10,0.361,-3.397,1,0.0316,142.011,4,0.698,12
Blues Saraceno,4RAFnbqXmGnwpa8HURJGYH,The Devil Never Sleeps,0.0422,0.506,191632,0.608,0.687,9,0.0975,-8.381,1,0.0289,78.199,4,0.408,33
Banda Corona del Rey,0DtPxiFrRCB7WOHPyD0KwI,Empezando de Abajo (En Vivo),0.46299999999999997,0.589,179000,0.523,0.0,0,0.0759,-4.659,1,0.0661,116.54299999999999,4,0.93,21
Dave Koz,3XImHIeRxjgOHxYfmX5NW6,Drive,0.00321,0.503,244950,0.8590000000000001,0.83,4,0.331,-5.0280000000000005,1,0.0407,107.00399999999999,4,0.43,7
Desires,7k7yfG0zepdiSPrSZi36xg,Who Did What to Mandy Milkovich?!,0.0164,0.606,213184,0.7979999999999999,0.0,6,0.353,-5.246,0,0.0333,76.0,4,0.10400000000000001,0
Red Marlow,5nOVi2mv7vL1J4aIJMUxA6,My House in Heaven,0.198,0.5760000000000001,210800,0.5770000000000001,0.00215,5,0.153,-7.234,1,0.0274,131.911,4,0.514,10
Roberto Junior Y Su Bandeño,5KG7pTzpxtbVpryHrlgc4H,Estaba Equivocado,0.475,0.7340000000000001,190067,0.7090000000000001,0.0,8,0.139,-4.029,1,0.0318,116.01100000000001,4,0.977,24
Straightener,6nwDKWUgJeGo530SRNxw43,Boy Friend,0.18899999999999997,0.501,328373,0.726,0.0,1,0.113,-4.906000000000001,1,0.0373,96.038,4,0.503,28
Finding Hope,00nVPq1e0ac9pJSHOeeaqO,Gold,0.0816,0.53,250000,0.205,4.0799999999999996e-05,5,0.0945,-13.56,1,0.0384,80.041,4,0.0881,31
Made By Tsuki,2w14MZebuXcBdz4XmUAaxL,One Time,0.006809999999999999,0.84,193593,0.802,0.807,5,0.67,-7.626,1,0.185,123.96,4,0.735,15
Carlos Rivera,7EZQ096No36XeyA0YyzMFG,"Quedarme Aquí (En Vivo)[""Yo Creo"" Tour]",0.365,0.517,262600,0.96,4.84e-06,7,0.9129999999999999,-6.111000000000001,0,0.218,110.053,4,0.36,39
Tuka,67Au0MeJgzdMrFLwMyMLiJ,Naked Heart,0.506,0.637,228572,0.669,0.0116,0,0.307,-8.857999999999999,1,0.0595,158.02100000000002,4,0.608,36
Armin van Buuren,3XgpobCYLB2RQ851IguFy7,"A State Of Trance (ASOT 855) - ASOT Event Ultra Miami 2018 Announcement, Pt. 3",0.114,0.447,40930,0.672,0.0,11,0.413,-11.547,0,0.231,137.447,3,0.846,7
Mike Sanders,7FRWKvJKnJrXs0Wz0mVX0e,Kajo (ASOT 855),1.06e-05,0.415,68310,0.93,0.8640000000000001,10,0.295,-11.054,0,0.0624,137.999,4,0.0641,8
Hamza Namira,3EyI5e0En9IgmDA0OwbBQk,Shuwayyet Habayeb,0.36200000000000004,0.698,220578,0.831,0.000505,9,0.0849,-7.781000000000001,0,0.0259,128.007,4,0.9490000000000001,25
Solomonilla,2ftd4zfkQuynhP9e6kxnqw,Satelite,0.45299999999999996,0.517,128000,0.649,0.0896,11,0.125,-6.848,0,0.266,165.084,4,0.273,7
Fern.,1Aqv0cWmfxE2KMHoXmGxbY,Lie 2 Me,0.426,0.39299999999999996,240298,0.425,1.99e-06,9,0.23800000000000002,-8.475,1,0.0445,95.14200000000001,4,0.22699999999999998,48
Sash_S,7nORpOG8mFfpbMOEJNGeLI,Boss,0.00774,0.49700000000000005,182378,0.914,0.0949,1,0.152,-4.657,1,0.0904,164.023,4,0.183,12
